,time,lat,lon,velocity,heading,baroaltitude,geoaltitude,onground,hour
1927,1641127776,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1928,1641127777,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1929,1641127778,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1930,1641127779,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1931,1641127780,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1932,1641127781,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1933,1641127782,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1934,1641127783,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1935,1641127784,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1936,1641127785,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1937,1641127786,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1938,1641127787,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1939,1641127788,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1940,1641127789,31.45004013837394,-93.06853637695309,184.645984524642,286.0111774788085,6705.6,6819.900000000001,false,1641124800
1941,1641127790,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1942,1641127791,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1943,1641127792,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1944,1641127793,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1945,1641127794,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1946,1641127795,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1947,1641127796,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1948,1641127797,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1949,1641127798,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
